chromosome	start	end	width	test	ref
Chr07	37085001	37095000	10000	321	294
Chr07	37090001	37100000	10000	423	376
Chr07	37095001	37105000	10000	397	344
Chr07	37100001	37110000	10000	334	284
Chr07	37105001	37115000	10000	385	350
Chr07	37110001	37120000	10000	389	333
Chr07	37115001	37125000	10000	347	300
Chr07	37120001	37130000	10000	342	329
Chr07	37125001	37135000	10000	363	381
Chr07	37130001	37140000	10000	326	353
Chr07	37135001	37145000	10000	278	262
Chr07	37140001	37150000	10000	213	230
Chr07	37145001	37155000	10000	186	236
Chr07	37150001	37160000	10000	194	231
Chr07	37155001	37165000	10000	267	235
Chr07	37160001	37170000	10000	345	270
Chr07	37165001	37175000	10000	218	182
Chr07	37170001	37180000	10000	192	195
Chr07	37175001	37185000	10000	415	455
Chr07	37180001	37190000	10000	380	400
Chr07	37185001	37195000	10000	279	272
Chr07	37190001	37200000	10000	298	284
Chr07	37195001	37205000	10000	287	231
Chr07	37200001	37210000	10000	349	271
Chr07	37205001	37215000	10000	369	339
Chr07	37210001	37220000	10000	308	302
Chr07	37215001	37225000	10000	246	235
Chr07	37220001	37230000	10000	210	214
Chr07	37225001	37235000	10000	258	258
Chr07	37230001	37240000	10000	280	290
Chr07	37235001	37245000	10000	321	321
Chr07	37240001	37250000	10000	316	303
Chr07	37245001	37255000	10000	354	343
Chr07	37250001	37260000	10000	364	351
Chr07	37255001	37265000	10000	267	236
Chr07	37260001	37270000	10000	144	122
Chr07	37265001	37275000	10000	23	39
Chr07	37270001	37280000	10000	61	64
Chr07	37275001	37285000	10000	87	72
Chr07	37280001	37290000	10000	78	65
Chr07	37285001	37295000	10000	91	82
Chr07	37290001	37300000	10000	152	148
Chr07	37295001	37305000	10000	259	227
Chr07	37300001	37310000	10000	319	272
Chr07	37305001	37315000	10000	253	234
Chr07	37310001	37320000	10000	284	244
Chr07	37315001	37325000	10000	396	323
Chr07	37320001	37330000	10000	411	304
Chr07	37325001	37335000	10000	369	275
Chr07	37330001	37340000	10000	357	312
Chr07	37335001	37345000	10000	393	335
Chr07	37340001	37350000	10000	250	211
Chr07	37345001	37355000	10000	161	129
Chr07	37350001	37360000	10000	178	149
Chr07	37355001	37365000	10000	249	237
Chr07	37360001	37370000	10000	498	418
Chr07	37365001	37375000	10000	484	378
Chr07	37370001	37380000	10000	259	255
Chr07	37375001	37385000	10000	189	202
Chr07	37380001	37390000	10000	178	140
Chr07	37385001	37395000	10000	134	90
Chr07	37390001	37400000	10000	208	157
Chr07	37395001	37405000	10000	500	477
Chr07	37400001	37410000	10000	604	578
Chr07	37405001	37415000	10000	729	703
Chr07	37410001	37420000	10000	662	667
Chr07	37415001	37425000	10000	373	404
Chr07	37420001	37430000	10000	315	331
Chr07	37425001	37435000	10000	291	258
Chr07	37430001	37440000	10000	326	301
Chr07	37435001	37445000	10000	348	330
Chr07	37440001	37450000	10000	364	352
Chr07	37445001	37455000	10000	420	420
Chr07	37450001	37460000	10000	375	405
Chr07	37455001	37465000	10000	238	251
Chr07	37460001	37470000	10000	221	173
Chr07	37465001	37475000	10000	329	291
Chr07	37470001	37480000	10000	365	339
Chr07	37475001	37485000	10000	311	292
Chr07	37480001	37490000	10000	396	426
Chr07	37485001	37495000	10000	426	443
Chr07	37490001	37500000	10000	320	309
Chr07	37495001	37505000	10000	311	290
Chr07	37500001	37510000	10000	346	322
Chr07	37505001	37515000	10000	289	254
Chr07	37510001	37520000	10000	245	215
Chr07	37515001	37525000	10000	281	312
Chr07	37520001	37530000	10000	464	483
Chr07	37525001	37535000	10000	535	525
Chr07	37530001	37540000	10000	404	397
Chr07	37535001	37545000	10000	370	315
Chr07	37540001	37550000	10000	354	295
Chr07	37545001	37555000	10000	351	322
Chr07	37550001	37560000	10000	344	316
Chr07	37555001	37565000	10000	282	280
Chr07	37560001	37570000	10000	265	232
Chr07	37565001	37575000	10000	291	259
Chr07	37570001	37580000	10000	319	302
Chr07	37575001	37585000	10000	337	309
Chr07	37580001	37590000	10000	351	351
Chr07	37585001	37595000	10000	324	350
Chr07	37590001	37600000	10000	362	419
Chr07	37595001	37605000	10000	407	460
Chr07	37600001	37610000	10000	366	391
Chr07	37605001	37615000	10000	311	316
Chr07	37610001	37620000	10000	265	267
Chr07	37615001	37625000	10000	299	267
Chr07	37620001	37630000	10000	300	266
Chr07	37625001	37635000	10000	265	265
Chr07	37630001	37640000	10000	312	302
Chr07	37635001	37645000	10000	347	336
Chr07	37640001	37650000	10000	356	378
Chr07	37645001	37655000	10000	362	379
Chr07	37650001	37660000	10000	323	326
Chr07	37655001	37665000	10000	363	364
Chr07	37660001	37670000	10000	319	340
Chr07	37665001	37675000	10000	310	283
Chr07	37670001	37680000	10000	643	595
Chr07	37675001	37685000	10000	477	484
Chr07	37680001	37690000	10000	105	91
Chr07	37685001	37695000	10000	215	182
Chr07	37690001	37700000	10000	279	246
Chr07	37695001	37705000	10000	291	255
Chr07	37700001	37710000	10000	328	256
Chr07	37705001	37715000	10000	272	235
Chr07	37710001	37720000	10000	233	199
Chr07	37715001	37725000	10000	285	234
Chr07	37720001	37730000	10000	309	286
Chr07	37725001	37735000	10000	283	292
Chr07	37730001	37740000	10000	279	298
Chr07	37735001	37745000	10000	319	316
Chr07	37740001	37750000	10000	370	330
Chr07	37745001	37755000	10000	396	353
Chr07	37750001	37760000	10000	361	334
Chr07	37755001	37765000	10000	279	250
Chr07	37760001	37770000	10000	309	280
Chr07	37765001	37775000	10000	301	261
Chr07	37770001	37780000	10000	259	250
Chr07	37775001	37785000	10000	307	263
Chr07	37780001	37790000	10000	312	229
Chr07	37785001	37795000	10000	313	264
Chr07	37790001	37800000	10000	297	280
Chr07	37795001	37805000	10000	292	310
Chr07	37800001	37810000	10000	287	285
Chr07	37805001	37815000	10000	308	283
Chr07	37810001	37820000	10000	284	307
Chr07	37815001	37825000	10000	326	340
Chr07	37820001	37830000	10000	415	381
Chr07	37825001	37835000	10000	360	335
Chr07	37830001	37840000	10000	333	334
Chr07	37835001	37845000	10000	420	382
Chr07	37840001	37850000	10000	451	390
Chr07	37845001	37855000	10000	383	326
Chr07	37850001	37860000	10000	380	313
Chr07	37855001	37865000	10000	380	354
Chr07	37860001	37870000	10000	415	380
Chr07	37865001	37875000	10000	459	385
Chr07	37870001	37880000	10000	387	328
Chr07	37875001	37885000	10000	320	260
Chr07	37880001	37890000	10000	326	245
Chr07	37885001	37895000	10000	318	251
Chr07	37890001	37900000	10000	356	336
Chr07	37895001	37905000	10000	372	350
Chr07	37900001	37910000	10000	351	297
Chr07	37905001	37915000	10000	372	293
Chr07	37910001	37920000	10000	362	284
Chr07	37915001	37925000	10000	358	343
Chr07	37920001	37930000	10000	370	353
Chr07	37925001	37935000	10000	435	418
Chr07	37930001	37940000	10000	317	332
Chr07	37935001	37945000	10000	183	178
Chr07	37940001	37950000	10000	213	174
Chr07	37945001	37955000	10000	269	225
Chr07	37950001	37960000	10000	350	293
Chr07	37955001	37965000	10000	343	271
Chr07	37960001	37970000	10000	540	438
Chr07	37965001	37975000	10000	557	450
Chr07	37970001	37980000	10000	395	344
Chr07	37975001	37985000	10000	472	442
Chr07	37980001	37990000	10000	429	390
Chr07	37985001	37995000	10000	290	256
Chr07	37990001	38000000	10000	309	297
Chr07	37995001	38005000	10000	336	344
Chr07	38000001	38010000	10000	294	272
Chr07	38005001	38015000	10000	316	241
Chr07	38010001	38020000	10000	379	322
Chr07	38015001	38025000	10000	527	466
Chr07	38020001	38030000	10000	513	474
Chr07	38025001	38035000	10000	383	350
Chr07	38030001	38040000	10000	382	366
Chr07	38035001	38045000	10000	385	433
Chr07	38040001	38050000	10000	360	399
Chr07	38045001	38055000	10000	329	340
Chr07	38050001	38060000	10000	350	343
Chr07	38055001	38065000	10000	323	311
Chr07	38060001	38070000	10000	287	262
Chr07	38065001	38075000	10000	359	320
Chr07	38070001	38080000	10000	424	405
Chr07	38075001	38085000	10000	365	414
Chr07	38080001	38090000	10000	317	354
Chr07	38085001	38095000	10000	286	265
Chr07	38090001	38100000	10000	326	296
Chr07	38095001	38105000	10000	320	314
Chr07	38100001	38110000	10000	237	234
Chr07	38105001	38115000	10000	368	308
Chr07	38110001	38120000	10000	472	404
Chr07	38115001	38125000	10000	423	411
Chr07	38120001	38130000	10000	414	350
Chr07	38125001	38135000	10000	419	365
Chr07	38130001	38140000	10000	366	380
Chr07	38135001	38145000	10000	346	340
Chr07	38140001	38150000	10000	294	313
Chr07	38145001	38155000	10000	315	333
Chr07	38150001	38160000	10000	420	364
Chr07	38155001	38165000	10000	404	334
Chr07	38160001	38170000	10000	359	351
Chr07	38165001	38175000	10000	322	302
Chr07	38170001	38180000	10000	294	270
Chr07	38175001	38185000	10000	309	310
Chr07	38180001	38190000	10000	380	386
Chr07	38185001	38195000	10000	446	451
Chr07	38190001	38200000	10000	379	385
Chr07	38195001	38205000	10000	361	348
Chr07	38200001	38210000	10000	389	309
Chr07	38205001	38215000	10000	378	312
Chr07	38210001	38220000	10000	412	386
Chr07	38215001	38225000	10000	390	345
Chr07	38220001	38230000	10000	401	363
Chr07	38225001	38235000	10000	394	375
Chr07	38230001	38240000	10000	354	347
Chr07	38235001	38245000	10000	374	366
Chr07	38240001	38250000	10000	360	310
Chr07	38245001	38255000	10000	417	392
Chr07	38250001	38260000	10000	416	454
Chr07	38255001	38265000	10000	383	399
Chr07	38260001	38270000	10000	423	414
Chr07	38265001	38275000	10000	391	386
Chr07	38270001	38280000	10000	394	374
Chr07	38275001	38285000	10000	337	319
Chr07	38280001	38290000	10000	264	290
Chr07	38285001	38295000	10000	314	310
Chr07	38290001	38300000	10000	369	336
Chr07	38295001	38305000	10000	324	309
Chr07	38300001	38310000	10000	253	234
Chr07	38305001	38315000	10000	282	284
Chr07	38310001	38320000	10000	386	388
Chr07	38315001	38325000	10000	420	440
Chr07	38320001	38330000	10000	400	372
Chr07	38325001	38335000	10000	368	280
Chr07	38330001	38340000	10000	274	252
Chr07	38335001	38345000	10000	254	269
Chr07	38340001	38350000	10000	259	245
Chr07	38345001	38355000	10000	299	260
Chr07	38350001	38360000	10000	283	267
Chr07	38355001	38365000	10000	314	294
Chr07	38360001	38370000	10000	388	357
Chr07	38365001	38375000	10000	339	327
Chr07	38370001	38380000	10000	383	342
Chr07	38375001	38385000	10000	405	374
Chr07	38380001	38390000	10000	422	363
Chr07	38385001	38395000	10000	442	329
Chr07	38390001	38400000	10000	405	335
Chr07	38395001	38405000	10000	408	405
Chr07	38400001	38410000	10000	401	415
Chr07	38405001	38415000	10000	365	371
Chr07	38410001	38420000	10000	315	310
Chr07	38415001	38425000	10000	345	317
Chr07	38420001	38430000	10000	389	349
Chr07	38425001	38435000	10000	404	348
Chr07	38430001	38440000	10000	416	386
Chr07	38435001	38445000	10000	361	354
Chr07	38440001	38450000	10000	381	363
Chr07	38445001	38455000	10000	377	367
Chr07	38450001	38460000	10000	310	283
Chr07	38455001	38465000	10000	366	326
Chr07	38460001	38470000	10000	410	386
Chr07	38465001	38475000	10000	438	411
Chr07	38470001	38480000	10000	388	349
Chr07	38475001	38485000	10000	266	248
Chr07	38480001	38490000	10000	259	233
Chr07	38485001	38495000	10000	271	226
Chr07	38490001	38500000	10000	287	277
Chr07	38495001	38505000	10000	375	352
Chr07	38500001	38510000	10000	374	341
Chr07	38505001	38515000	10000	274	257
Chr07	38510001	38520000	10000	320	271
Chr07	38515001	38525000	10000	438	364
Chr07	38520001	38530000	10000	413	391
Chr07	38525001	38535000	10000	310	324
Chr07	38530001	38540000	10000	249	239
Chr07	38535001	38545000	10000	304	283
Chr07	38540001	38550000	10000	447	393
Chr07	38545001	38555000	10000	469	410
Chr07	38550001	38560000	10000	445	382
Chr07	38555001	38565000	10000	483	376
Chr07	38560001	38570000	10000	491	403
Chr07	38565001	38575000	10000	395	341
Chr07	38570001	38580000	10000	246	229
Chr07	38575001	38585000	10000	307	289
Chr07	38580001	38590000	10000	388	355
Chr07	38585001	38595000	10000	334	297
Chr07	38590001	38600000	10000	261	229
Chr07	38595001	38605000	10000	270	220
Chr07	38600001	38610000	10000	334	269
Chr07	38605001	38615000	10000	316	294
Chr07	38610001	38620000	10000	320	287
Chr07	38615001	38625000	10000	336	269
Chr07	38620001	38630000	10000	389	335
Chr07	38625001	38635000	10000	452	409
Chr07	38630001	38640000	10000	332	340
Chr07	38635001	38645000	10000	254	312
Chr07	38640001	38650000	10000	280	277
Chr07	38645001	38655000	10000	305	260
Chr07	38650001	38660000	10000	359	314
Chr07	38655001	38665000	10000	338	328
Chr07	38660001	38670000	10000	320	336
Chr07	38665001	38675000	10000	380	303
Chr07	38670001	38680000	10000	376	306
Chr07	38675001	38685000	10000	292	302
Chr07	38680001	38690000	10000	295	285
Chr07	38685001	38695000	10000	316	276
Chr07	38690001	38700000	10000	385	306
Chr07	38695001	38705000	10000	425	385
Chr07	38700001	38710000	10000	335	392
Chr07	38705001	38715000	10000	288	310
Chr07	38710001	38720000	10000	373	295
Chr07	38715001	38725000	10000	425	358
Chr07	38720001	38730000	10000	357	351
Chr07	38725001	38735000	10000	302	312
Chr07	38730001	38740000	10000	308	295
Chr07	38735001	38745000	10000	334	310
Chr07	38740001	38750000	10000	319	321
Chr07	38745001	38755000	10000	286	281
Chr07	38750001	38760000	10000	262	238
Chr07	38755001	38765000	10000	385	332
Chr07	38760001	38770000	10000	399	385
Chr07	38765001	38775000	10000	365	389
Chr07	38770001	38780000	10000	394	393
Chr07	38775001	38785000	10000	307	313
Chr07	38780001	38790000	10000	258	252
Chr07	38785001	38795000	10000	264	265
Chr07	38790001	38800000	10000	310	298
Chr07	38795001	38805000	10000	308	277
Chr07	38800001	38810000	10000	305	298
Chr07	38805001	38815000	10000	458	447
Chr07	38810001	38820000	10000	417	425
Chr07	38815001	38825000	10000	277	312
Chr07	38820001	38830000	10000	301	293
Chr07	38825001	38835000	10000	261	274
Chr07	38830001	38840000	10000	257	280
Chr07	38835001	38845000	10000	267	249
Chr07	38840001	38850000	10000	276	244
Chr07	38845001	38855000	10000	322	232
Chr07	38850001	38860000	10000	360	273
Chr07	38855001	38865000	10000	413	327
Chr07	38860001	38870000	10000	404	356
Chr07	38865001	38875000	10000	455	459
Chr07	38870001	38880000	10000	379	390
Chr07	38875001	38885000	10000	316	317
Chr07	38880001	38890000	10000	357	336
Chr07	38885001	38895000	10000	239	247
Chr07	38890001	38900000	10000	272	292
Chr07	38895001	38905000	10000	345	342
Chr07	38900001	38910000	10000	319	302
Chr07	38905001	38915000	10000	361	302
Chr07	38910001	38920000	10000	331	262
Chr07	38915001	38925000	10000	259	257
Chr07	38920001	38930000	10000	332	306
Chr07	38925001	38935000	10000	388	380
Chr07	38930001	38940000	10000	366	380
Chr07	38935001	38945000	10000	330	293
Chr07	38940001	38950000	10000	359	283
Chr07	38945001	38955000	10000	391	291
Chr07	38950001	38960000	10000	393	345
Chr07	38955001	38965000	10000	379	379
Chr07	38960001	38970000	10000	359	341
Chr07	38965001	38975000	10000	320	275
Chr07	38970001	38980000	10000	325	277
Chr07	38975001	38985000	10000	363	340
Chr07	38980001	38990000	10000	357	331
Chr07	38985001	38995000	10000	330	322
Chr07	38990001	39000000	10000	324	360
Chr07	38995001	39005000	10000	344	394
Chr07	39000001	39010000	10000	230	250
Chr07	39005001	39015000	10000	82	71
Chr07	39010001	39020000	10000	42	40
Chr07	39015001	39025000	10000	117	100
Chr07	39020001	39030000	10000	194	209
Chr07	39025001	39035000	10000	323	312
Chr07	39030001	39040000	10000	313	257
Chr07	39035001	39045000	10000	177	163
Chr07	39040001	39050000	10000	183	202
Chr07	39045001	39055000	10000	319	304
Chr07	39050001	39060000	10000	432	345
Chr07	39055001	39065000	10000	355	305
Chr07	39060001	39070000	10000	271	261
Chr07	39065001	39075000	10000	314	266
Chr07	39070001	39080000	10000	384	339
Chr07	39075001	39085000	10000	378	309
Chr07	39080001	39090000	10000	332	279
Chr07	39085001	39095000	10000	371	348
Chr07	39090001	39100000	10000	444	361
Chr07	39095001	39105000	10000	416	395
Chr07	39100001	39110000	10000	433	426
Chr07	39105001	39115000	10000	433	373
Chr07	39110001	39120000	10000	357	307
Chr07	39115001	39125000	10000	331	295
Chr07	39120001	39130000	10000	308	305
Chr07	39125001	39135000	10000	1423	1370
Chr07	39130001	39140000	10000	1507	1447
Chr07	39135001	39145000	10000	406	376
Chr07	39140001	39150000	10000	429	390
Chr07	39145001	39155000	10000	411	371
Chr07	39150001	39160000	10000	396	357
Chr07	39155001	39165000	10000	356	304
Chr07	39160001	39170000	10000	238	184
Chr07	39165001	39175000	10000	289	274
Chr07	39170001	39180000	10000	401	347
Chr07	39175001	39185000	10000	421	317
Chr07	39180001	39190000	10000	389	330
Chr07	39185001	39195000	10000	407	400
Chr07	39190001	39200000	10000	298	297
Chr07	39195001	39205000	10000	183	190
Chr07	39200001	39210000	10000	182	196
Chr07	39205001	39215000	10000	181	182
Chr07	39210001	39220000	10000	185	202
Chr07	39215001	39225000	10000	166	204
Chr07	39220001	39230000	10000	177	223
Chr07	39225001	39235000	10000	265	292
Chr07	39230001	39240000	10000	277	278
Chr07	39235001	39245000	10000	290	264
Chr07	39240001	39250000	10000	341	314
Chr07	39245001	39255000	10000	364	359
Chr07	39250001	39260000	10000	392	374
Chr07	39255001	39265000	10000	349	324
Chr07	39260001	39270000	10000	977	1297
Chr07	39265001	39275000	10000	985	1293
Chr07	39270001	39280000	10000	337	305
Chr07	39275001	39285000	10000	239	221
Chr07	39280001	39290000	10000	91	69
Chr07	39285001	39295000	10000	144	109
Chr07	39290001	39300000	10000	257	203
Chr07	39295001	39305000	10000	234	192
Chr07	39300001	39310000	10000	217	213
Chr07	39305001	39315000	10000	337	317
Chr07	39310001	39320000	10000	390	364
Chr07	39315001	39325000	10000	331	312
Chr07	39320001	39330000	10000	321	280
Chr07	39325001	39335000	10000	230	210
Chr07	39330001	39340000	10000	183	187
Chr07	39335001	39345000	10000	289	282
Chr07	39340001	39350000	10000	384	364
Chr07	39345001	39355000	10000	442	390
Chr07	39350001	39360000	10000	414	315
Chr07	39355001	39365000	10000	264	216
Chr07	39360001	39370000	10000	201	176
Chr07	39365001	39375000	10000	281	262
Chr07	39370001	39380000	10000	253	244
Chr07	39375001	39385000	10000	215	192
Chr07	39380001	39390000	10000	226	252
Chr07	39385001	39395000	10000	233	220
Chr07	39390001	39400000	10000	234	181
Chr07	39395001	39405000	10000	198	199
Chr07	39400001	39410000	10000	320	335
Chr07	39405001	39415000	10000	356	346
Chr07	39410001	39420000	10000	257	241
Chr07	39415001	39425000	10000	255	233
Chr07	39420001	39430000	10000	317	270
Chr07	39425001	39435000	10000	301	285
Chr07	39430001	39440000	10000	191	220
Chr07	39435001	39445000	10000	269	272
Chr07	39440001	39450000	10000	356	337
Chr07	39445001	39455000	10000	307	314
Chr07	39450001	39460000	10000	339	335
Chr07	39455001	39465000	10000	364	345
Chr07	39460001	39470000	10000	336	335
Chr07	39465001	39475000	10000	358	367
Chr07	39470001	39480000	10000	338	359
Chr07	39475001	39485000	10000	283	283
Chr07	39480001	39490000	10000	323	327
Chr07	39485001	39495000	10000	418	388
Chr07	39490001	39500000	10000	394	359
Chr07	39495001	39505000	10000	424	395
Chr07	39500001	39510000	10000	433	418
Chr07	39505001	39515000	10000	435	434
Chr07	39510001	39520000	10000	427	408
Chr07	39515001	39525000	10000	404	338
Chr07	39520001	39530000	10000	467	364
Chr07	39525001	39535000	10000	328	309
Chr07	39530001	39540000	10000	246	254
Chr07	39535001	39545000	10000	415	366
Chr07	39540001	39550000	10000	474	397
Chr07	39545001	39555000	10000	330	294
Chr07	39550001	39560000	10000	144	154
Chr07	39555001	39565000	10000	161	147
Chr07	39560001	39570000	10000	377	321
Chr07	39565001	39575000	10000	397	384
Chr07	39570001	39580000	10000	338	319
Chr07	39575001	39585000	10000	319	267
Chr07	39580001	39590000	10000	251	252
Chr07	39585001	39595000	10000	248	238
Chr07	39590001	39600000	10000	237	199
Chr07	39595001	39605000	10000	204	190
Chr07	39600001	39610000	10000	233	208
Chr07	39605001	39615000	10000	310	280
Chr07	39610001	39620000	10000	415	359
Chr07	39615001	39625000	10000	382	352
Chr07	39620001	39630000	10000	268	259
Chr07	39625001	39635000	10000	186	173
Chr07	39630001	39640000	10000	90	108
Chr07	39635001	39645000	10000	66	68
Chr07	39640001	39650000	10000	108	96
Chr07	39645001	39655000	10000	189	172
Chr07	39650001	39660000	10000	227	160
Chr07	39655001	39665000	10000	225	134
Chr07	39660001	39670000	10000	287	257
Chr07	39665001	39675000	10000	372	317
Chr07	39670001	39680000	10000	386	342
Chr07	39675001	39685000	10000	320	325
Chr07	39680001	39690000	10000	313	301
Chr07	39685001	39695000	10000	368	307
Chr07	39690001	39700000	10000	358	267
Chr07	39695001	39705000	10000	301	271
Chr07	39700001	39710000	10000	272	249
Chr07	39705001	39715000	10000	299	317
Chr07	39710001	39720000	10000	341	373
Chr07	39715001	39725000	10000	363	369
Chr07	39720001	39730000	10000	392	434
Chr07	39725001	39735000	10000	405	420
Chr07	39730001	39740000	10000	381	383
Chr07	39735001	39745000	10000	349	326
Chr07	39740001	39750000	10000	400	310
Chr07	39745001	39755000	10000	437	379
Chr07	39750001	39760000	10000	494	449
Chr07	39755001	39765000	10000	488	404
Chr07	39760001	39770000	10000	348	316
Chr07	39765001	39775000	10000	261	272
Chr07	39770001	39780000	10000	143	143
Chr07	39775001	39785000	10000	165	152
Chr07	39780001	39790000	10000	164	146
Chr07	39785001	39795000	10000	94	92
Chr07	39790001	39800000	10000	224	218
Chr07	39795001	39805000	10000	334	306
Chr07	39800001	39810000	10000	335	326
Chr07	39805001	39815000	10000	306	323
Chr07	39810001	39820000	10000	154	167
Chr07	39815001	39825000	10000	14	19
Chr07	39820001	39830000	10000	16	30
Chr07	39825001	39835000	10000	199	238
Chr07	39830001	39840000	10000	363	383
Chr07	39835001	39845000	10000	361	339
Chr07	39840001	39850000	10000	341	313
Chr07	39845001	39855000	10000	309	290
Chr07	39850001	39860000	10000	333	315
Chr07	39855001	39865000	10000	348	296
Chr07	39860001	39870000	10000	333	308
Chr07	39865001	39875000	10000	362	374
Chr07	39870001	39880000	10000	354	347
Chr07	39875001	39885000	10000	291	280
Chr07	39880001	39890000	10000	231	232
Chr07	39885001	39895000	10000	176	215
Chr07	39890001	39900000	10000	244	245
Chr07	39895001	39905000	10000	177	146
Chr07	39900001	39910000	10000	125	109
Chr07	39905001	39915000	10000	292	247
Chr07	39910001	39920000	10000	352	318
Chr07	39915001	39925000	10000	363	334
Chr07	39920001	39930000	10000	348	301
Chr07	39925001	39935000	10000	267	241
Chr07	39930001	39940000	10000	207	182
Chr07	39935001	39945000	10000	207	201
Chr07	39940001	39950000	10000	276	228
Chr07	39945001	39955000	10000	338	266
Chr07	39950001	39960000	10000	321	292
Chr07	39955001	39965000	10000	297	302
Chr07	39960001	39970000	10000	200	217
Chr07	39965001	39975000	10000	160	143
Chr07	39970001	39980000	10000	275	267
Chr07	39975001	39985000	10000	372	336
Chr07	39980001	39990000	10000	421	332
Chr07	39985001	39995000	10000	420	321
Chr07	39990001	40000000	10000	365	333
Chr07	39995001	40005000	10000	343	361
Chr07	40000001	40010000	10000	308	329
Chr07	40005001	40015000	10000	269	269
Chr07	40010001	40020000	10000	302	272
Chr07	40015001	40025000	10000	378	351
Chr07	40020001	40030000	10000	325	317
Chr07	40025001	40035000	10000	313	283
Chr07	40030001	40040000	10000	398	350
Chr07	40035001	40045000	10000	371	386
Chr07	40040001	40050000	10000	388	376
Chr07	40045001	40055000	10000	334	257
Chr07	40050001	40060000	10000	267	195
Chr07	40055001	40065000	10000	297	268
Chr07	40060001	40070000	10000	324	291
Chr07	40065001	40075000	10000	261	246
Chr07	40070001	40080000	10000	228	289
Chr07	40075001	40085000	10000	334	384
Chr07	40080001	40090000	10000	409	401
Chr07	40085001	40095000	10000	379	374
Chr07	40090001	40100000	10000	300	305
Chr07	40095001	40105000	10000	284	269
Chr07	40100001	40110000	10000	316	308
Chr07	40105001	40115000	10000	349	336
Chr07	40110001	40120000	10000	333	311
Chr07	40115001	40125000	10000	331	298
Chr07	40120001	40130000	10000	330	325
Chr07	40125001	40135000	10000	388	380
Chr07	40130001	40140000	10000	474	424
Chr07	40135001	40145000	10000	433	403
Chr07	40140001	40150000	10000	429	370
Chr07	40145001	40155000	10000	467	369
Chr07	40150001	40160000	10000	449	373
Chr07	40155001	40165000	10000	403	366
Chr07	40160001	40170000	10000	345	338
Chr07	40165001	40175000	10000	259	273
Chr07	40170001	40180000	10000	123	129
Chr07	40175001	40185000	10000	28	14
Chr07	40180001	40190000	10000	121	123
Chr07	40185001	40195000	10000	240	231
Chr07	40190001	40200000	10000	352	327
Chr07	40195001	40205000	10000	406	344
Chr07	40200001	40210000	10000	348	298
Chr07	40205001	40215000	10000	187	184
Chr07	40210001	40220000	10000	50	41
Chr07	40215001	40225000	10000	80	64
Chr07	40220001	40230000	10000	133	155
Chr07	40225001	40235000	10000	145	167
Chr07	40230001	40240000	10000	136	112
Chr07	40235001	40245000	10000	179	134
Chr07	40240001	40250000	10000	264	199
Chr07	40245001	40255000	10000	306	267
Chr07	40250001	40260000	10000	360	341
Chr07	40255001	40265000	10000	307	289
Chr07	40260001	40270000	10000	197	188
Chr07	40265001	40275000	10000	169	165
Chr07	40270001	40280000	10000	182	187
Chr07	40275001	40285000	10000	210	200
Chr07	40280001	40290000	10000	170	151
Chr07	40285001	40295000	10000	213	243
Chr07	40290001	40300000	10000	250	293
Chr07	40295001	40305000	10000	269	264
Chr07	40300001	40310000	10000	341	282
Chr07	40305001	40315000	10000	370	288
Chr07	40310001	40320000	10000	370	328
Chr07	40315001	40325000	10000	316	292
Chr07	40320001	40330000	10000	294	307
Chr07	40325001	40335000	10000	302	318
Chr07	40330001	40340000	10000	182	153
Chr07	40335001	40345000	10000	81	53
Chr07	40340001	40350000	10000	110	84
Chr07	40345001	40355000	10000	149	130
Chr07	40350001	40360000	10000	177	151
Chr07	40355001	40365000	10000	161	148
Chr07	40360001	40370000	10000	81	80
Chr07	40365001	40375000	10000	35	35
Chr07	40370001	40380000	10000	43	54
Chr07	40375001	40385000	10000	81	61
Chr07	40380001	40390000	10000	115	91
Chr07	40385001	40395000	10000	123	110
Chr07	40390001	40400000	10000	110	83
Chr07	40395001	40405000	10000	62	51
Chr07	40400001	40410000	10000	34	40
Chr07	40405001	40415000	10000	54	47
Chr07	40410001	40420000	10000	91	78
Chr07	40415001	40425000	10000	102	109
Chr07	40420001	40430000	10000	58	70
Chr07	40425001	40435000	10000	35	40
Chr07	40430001	40440000	10000	68	65
Chr07	40435001	40445000	10000	93	92
Chr07	40440001	40450000	10000	80	82
Chr07	40445001	40455000	10000	132	103
Chr07	40450001	40460000	10000	212	197
Chr07	40455001	40465000	10000	237	252
Chr07	40460001	40470000	10000	304	286
Chr07	40465001	40475000	10000	184	170
Chr07	40470001	40480000	10000	26	43
Chr07	40475001	40485000	10000	157	166
Chr07	40480001	40490000	10000	253	239
Chr07	40485001	40495000	10000	312	311
Chr07	40490001	40500000	10000	437	416
Chr07	40495001	40505000	10000	445	397
Chr07	40500001	40510000	10000	317	309
Chr07	40505001	40515000	10000	232	259
Chr07	40510001	40520000	10000	184	220
Chr07	40515001	40525000	10000	168	179
Chr07	40520001	40530000	10000	224	209
Chr07	40525001	40535000	10000	366	310
Chr07	40530001	40540000	10000	368	319
Chr07	40535001	40545000	10000	300	263
Chr07	40540001	40550000	10000	281	242
Chr07	40545001	40555000	10000	207	222
Chr07	40550001	40560000	10000	292	290
Chr07	40555001	40565000	10000	373	344
Chr07	40560001	40570000	10000	338	314
Chr07	40565001	40575000	10000	305	284
Chr07	40570001	40580000	10000	357	308
